"SuperClass","Class","Order","Family","Genus.species","SpecCode","basin","FUni","FSpe","PE","APD","SEI","IUCN","ori"
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_nigrodorsalis",70781,"RR",0.353734644821756,0.24570266459141,76.52145932,199.66763188949,0.930077221,"VU",0.363592425295969
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_flaviventris",70790,"RR",0.202846665339092,0.259695699101744,76.52145932,199.66763188949,0.930077221,"VU",0.329089433099709
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_albomarginatus",67829,"RR",0.202846665339092,0.251290920364644,76.52145932,199.66763188949,0.930077221,"VU",0.316976286752258
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Hemibarbus_labeo",17301,"RR",0.326774675300939,0.228603339429873,2.718896,168.199308971671,0,"LC",0.170296806612775
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Hemibarbus_maculatus",4752,"RR",0.48024097013377,0.177105124366839,2.718896,168.199308971671,0,"LC",0.156164899087909
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Pseudorasbora_parva",4691,"RR",0.65311577262628,0.189093723831785,17.911495,167.620824141921,0,"LC",0.229516364643844
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Pseudorasbora_elongata",55987,"RR",0.577632197475316,0.178708780386537,17.911495,167.620824141921,0.243279577,"LC",0.199428307640802
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcocheilichthys_sinensis",47349,"RR",0.340677035247451,0.161368932377609,18.50471634,167.713279641438,0.060042341,"LC",0.121650740713145
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcocheilichthys_nigripinnis",12225,"RR",0.140615041056764,0.140153512556189,18.50471634,167.713279641438,0.090785695,"LC",0.0484480709777437
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Gnathopogon_taeniellus",55372,"RR",0.140615041056764,0.130897606703517,30.337831821,167.943586214155,0.930077221,"DD",0.0530004360602446
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Squalidus_argentatus",54974,"RR",0.379935889106763,0.141170013440228,7.6160045,168.326506597931,0,"DD",0.0991379670244171
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Squalidus_wolterstorffi",54972,"RR",0.271102879101577,0.136908159695171,7.6160045,168.326506597931,0.038096149,"LC",0.0668651143614434
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Rhinogobio_typus",54978,"RR",1,0.302078791340029,31.096288492,167.982986486269,0.035938509,"NE",0.513842726410749
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Abbottina_rivularis",22903,"RR",0.897483141646798,0.283687311377376,26.556240533,167.751758595417,0,"LC",0.443980600812314
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_zhangi",68760,"RR",0.352599489625054,0.188112206724945,13.96526239,167.424720289547,0.282026519,"LC",0.146665936903301
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_bicolor",NA,"RR",0.352599489625054,0.218019621920097,13.96526239,167.424720289547,0.37447806,"LC",0.177682204966692
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_dabryi",47352,"RR",0.897483141646798,0.296615490725457,29.24489566,167.89142899256,0,"LC",0.46907307135228
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Gobiobotia_meridionalis",65251,"RR",0.326774675300939,0.212527410204425,31.492824729,168.066592295729,0.282026519,"DD",0.186852493982948
"Osteichthyes","Teleostei","Cypriniformes","Leuciscidae","Rhynchocypris_oxycephala",48140,"RR",0.525964083584362,0.141595999974663,56.653545217,176.219034994788,0.152493882,"NE",0.207450397897483
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_sinensis",58672,"RR",0.366003519830406,0.271339538913122,69.9530944908,284.982074320607,0,"LC",0.515011507193895
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_vachellii",50950,"RR",0.251522347324017,0.231858474122612,69.95309459,284.982074418518,0.035938509,"DD",0.440738543830447
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_nitidus",50943,"RR",0.366003519830406,0.271098154464609,52.97036807,284.540964546518,0.035938509,"LC",0.488176260424846
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_ussuriensi",NA,"RR",0.251522347324017,0.235021926849222,69.95309459,284.982074418518,0.038096149,"LC",0.445297800382686
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Hemibagrus_macropterus",52976,"RR",0.923809498619438,0.304175579954946,52.970368059,284.540964535661,0,"LC",0.604327453478085
"Osteichthyes","Teleostei","Siluriformes","Siluridae","Silurus_asotus",6566,"RR",0.317203580031929,0.1763964986052,10.138801,283.524813589531,0,"LC",0.319364810237888
"Osteichthyes","Teleostei","Siluriformes","Siluridae","Silurus_meridionalis",25308,"RR",0.83114495312456,0.211539943977286,10.138801,283.524813589531,0.021946192,"LC",0.473360416975867
"Osteichthyes","Teleostei","Synbranchiformes","Synbranchidae","Monopterus_albus",4663,"RR",0.944684368084661,0.356359702619723,94.893879845,333.947170524191,0,"LC",0.677874506935315
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_roulei",55428,"RR",0.301519058368963,0.290007321809149,11.37913142,327.659699743022,0.126724204,"DD",0.466235573606989
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_chuatsi",28054,"RR",0.415216750887543,0.29502155946259,7.7345585,327.50141034949,0.013992318,"LC",0.47941007870458
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_obscura",52749,"RR",0.301519058368963,0.315108113463108,7.7345585,327.50141034949,0.060042341,"LC",0.477243840074756
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_undulata",55172,"RR",0.365740763624665,0.259834287047671,8.929562833,327.532449423074,0.060042341,"NT",0.457015136663838
"Osteichthyes","Teleostei","Gobiiformes","Odontobutidae","Odontobutis_sinensis",61585,"RR",0.354358003887949,0.196757739686062,69.936954215,331.614606487723,0.046050024,"NE",0.457598779231068
"Osteichthyes","Teleostei","Gobiiformes","Odontobutidae","Micropercops_cinctus",4695,"RR",0.354358003887949,0.221623245475336,69.93695431,331.61460658149,0.024103832,"LC",0.480073340219476
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Rhinogobius_similis",23114,"RR",0.373462781297569,0.296987368486238,59.56243745,330.820111544555,0.024103832,"NE",0.53587321613307
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Rhinogobius_cliffordpopei",60226,"RR",0.373462781297569,0.322526331397865,59.56243745,330.820111544555,0,"NE",0.558956478670701
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Rhinogobius_davidi",54774,"RR",0.399338053179653,0.258026745667236,59.56243745,330.820111544555,0.930077221,"NE",0.506189192455079
"Osteichthyes","Teleostei","Anabantiformes","Osphronemidae","Macropodus_ocellatus",4795,"RR",0.988169966908886,0.343183486002766,33.58689076,331.919765181568,0.024103832,"LC",0.606641958583665
"Osteichthyes","Teleostei","Anabantiformes","Osphronemidae","Macropodus_opercularis",4777,"RR",0.99527988176878,0.388462155580947,33.58689067,331.919765092736,0.024103832,"LC",0.625697701385225
"Osteichthyes","Teleostei","Anabantiformes","Channidae","Channa_orientalis",5143,"RR",0.99527988176878,0.373722295777656,78.145760088,333.077138323412,0.035938509,"VU",0.670992785130565
"Osteichthyes","Teleostei","Cypriniformes","Catostomidae","Myxocyprinus_asiaticus",12304,"XR",0.413366784166426,0.178644635646318,93.24906354,241.859447027019,0.198312829,"VU",0.401067638477093
"Osteichthyes","Teleostei","Cypriniformes","Botiidae","Parabotia_fasciatus",54998,"XR",0.184339696368976,0.214830485579465,72.354671634,239.30095014307,0.105861288,"LC",0.322000647598403
"Osteichthyes","Teleostei","Cypriniformes","Cobitidae","Cobitis_sinensis",47864,"XR",0.42355773824873,0.250670122816885,30.163979128,237.018025567856,0.108018928,"LC",0.367436746794817
"Osteichthyes","Teleostei","Cypriniformes","Cobitidae","Misgurnus_anguillicaudatus",3016,"XR",0.336738739778551,0.197014801884994,30.163979128,237.018025567856,0,"LC",0.289573026507789
"Osteichthyes","Teleostei","Cypriniformes","Cobitidae","Misgurnus_dabryanus",17244,"XR",0.689303492981888,0.214570016785568,30.16397921,237.018025649019,0.186478151,"LC",0.398509045503476
"Osteichthyes","Teleostei","Cypriniformes","Balitoridae","Vanmanenia_aff.Maculata",NA,"XR",0.7605016834579,0.258704817404945,58.9007799575,238.190956307433,0.30645711,"NE",0.556400287723855
"Osteichthyes","Teleostei","Cypriniformes","Nemacheilidae","Schistura_incerta",54996,"XR",0.124034470650505,0.245899030046744,50.28891423,238.015203935468,0.320449427,"DD",0.310935803662227
"Osteichthyes","Teleostei","Cypriniformes","Nemacheilidae","Schistura_fasciolata",54991,"XR",0.124034470650505,0.233256562278652,50.288914141,238.015203847377,0.30645711,"DD",0.297824612694407
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Spinibarbus_caldwelli",17293,"XR",0.317203580031929,0.146394375433289,33.565022423,211.951997311346,0.013992318,"DD",0.193205310466704
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Acrossocheilus_parallens",54938,"XR",0.779881187118905,0.234787166179088,21.836428382,211.712638152346,0.225225093,"LC",0.396923767760266
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Onychostoma_brevibarba",NA,"XR",0.413366784166426,0.153386682821372,21.83642847,211.712638239448,0.331668952,"NE",0.211021957021599
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Cyprinus_rubrofuscus",59920,"XR",0.431588465709804,0.161779978129544,38.108974824,212.137464731611,0,"LC",0.244035153287261
"Osteichthyes","Teleostei","Cypriniformes","Cyprinidae","Carassius_auratus",271,"XR",0.705904174291783,0.218572560515415,0.017985,211.360097520611,0,"LC",0.327522193029468
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Zacco_aff.Acanthogenys",NA,"XR",0.463052151421674,0.236631897715589,15.864966853,183.853370397162,0.024103832,"NE",0.255529066121954
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Opsariichthys_bidens",27264,"XR",0.597773961939341,0.196558718939282,15.86496675,183.853370295213,0,"LC",0.248448630285433
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Mylopharyngodon_piceus",4602,"XR",0.903937129758105,0.26761134458329,17.875691,178.481329596019,0.013992318,"LC",0.421861190218747
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Ctenopharyngodon_idella",79,"XR",0.754899292314729,0.331692054796411,17.875691,178.481329596019,0.013992318,"LC",0.460216134468755
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Squaliobarbus_curriculus",10387,"XR",0.514984716105046,0.257897888589813,17.473833,178.473128412346,0.035938509,"LC",0.283552758395658
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Elopichthys_bambusa",12068,"XR",0.855261910450585,0.360707660038499,17.473833,178.473128412346,0.035938509,"LC",0.522228631649744
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Sinibrama_macrops",17289,"XR",0.628873907228382,0.251840811054243,8.0803345,175.566912571489,0.155302315,"LC",0.290531340306968
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hemiculter_leucisculus",4755,"XR",0.886637679145611,0.186162729988192,2.434866,175.543300488068,0,"LC",0.281781910351367
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hemiculter_bleekeri",22529,"XR",0.997384771022523,0.311533520270017,9.971563786,175.872910848714,0.060042341,"NE",0.493949370718924
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hemiculterella_wui",56027,"XR",0.431933862788001,0.194590968587059,8.894051775,175.806940794956,0.236534331,"LC",0.182113360082889
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudohemiculter_dispar",54909,"XR",0.271102879101577,0.142837299371247,1.217433,175.51845491664,0.191240824,"VU",0.0778621422403349
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudohemiculter_hainanensis",56028,"XR",0.357869350695502,0.161493051246187,1.217433087,175.518455002752,0.261746173,"LC",0.119415187880442
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Culter_alburnus",46708,"XR",0.189998681967984,0.135460986907401,5.300958,175.510190602101,0.09186897,"LC",0.0541894443058383
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Chanodichthys_erythropterus",4635,"XR",0.923065046898786,0.100935403588968,5.300958,175.510190602101,0.105861288,"LC",0.205993001862295
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Chanodichthys_mongolicus",46706,"XR",0.189998681967984,0.137880638426646,9.481489333,175.624102564672,0.035938509,"LC",0.0617540008976888
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Chanodichthys_dabryi",46610,"XR",0.258447285660668,0.145552329949808,9.481489403,175.624102633958,0.105861288,"LC",0.0872277894422284
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Parabramis_pekinensis",282,"XR",0.99291574077411,0.251365111651563,8.6794824,175.657403186468,0.035938509,"LC",0.404483490335663
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Megalobrama_amblycephala",285,"XR",0.234230534775297,0.193302118952505,6.4905285,175.612730657897,0.013992318,"LC",0.127053413285036
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Megalobrama_terminalis",4789,"XR",0.234230534775297,0.190918801075226,6.4905285,175.612730657897,0.013992318,"NE",0.1245817527065
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Xenocypris_macrolepis",11099,"XR",0.855261910450585,0.311789665043249,2.370766,176.28797516953,0,"LC",0.42821294801295
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Xenocypris_davidi",54925,"XR",0.754899292314729,0.31971333570588,2.370766,176.28797516953,0,"LC",0.403269123478958
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Plagiognathops_microlepis",46742,"XR",0.649268160161104,0.34661234217905,9.825021,176.440102822591,0.024103832,"LC",0.421263070571247
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Distoechodon_tumirostris",17306,"XR",0.649268160161104,0.294399285304344,12.535067,176.55071694504,0.024103832,"LC",0.352471011382111
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Pseudobrama_simoni",56111,"XR",0.514984716105046,0.298390720636486,14.410855,176.665561108305,0.060042341,"NE",0.318897508663776
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hypophthalmichthys_nobilis",275,"XR",0.909280852515383,0.273662443403384,9.795317,177.667472498336,0,"DD",0.412413774230258
"Osteichthyes","Teleostei","Cypriniformes","Xenocyprididae","Hypophthalmichthys_molitrix",274,"XR",0.923900351913874,0.346498138104188,9.795317,177.667472498336,0,"NT",0.510530920763779
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_macropterus",54380,"XR",0.596738615746113,0.445491160911383,11.8841555,191.864065330091,0.035938509,"DD",0.545912392141008
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_tonkinensis",54709,"XR",0.248650692877152,0.322217098121107,13.0462085,191.887780697729,0.060042341,"DD",0.299866525215089
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_barbatulus",54928,"XR",0.248650692877152,0.303693051471539,11.8841555,191.864065330091,0.191240824,"LC",0.27926404696267
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acheilognathus_polylepis",55892,"XR",0.396527133536417,0.310466291228198,13.0462085,191.887780697729,0.177248506,"LC",0.325525164950824
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Acanthorhodeus_chankaensis",46831,"XR",0.596738615746113,0.383344041894497,41.98554693,193.700365034785,0.060042341,"NE",0.547407374152274
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_sinensis",54926,"XR",0.154236213097779,0.282084153280745,0.017985,211.360097520611,0.024103832,"LC",0.252203542455149
"Osteichthyes","Teleostei","Cypriniformes","Acheilognathidae","Rhodeus_ocellatus",4784,"XR",0.154236213097779,0.294185382111823,34.326737891,193.07515613455,0.024103832,"DD",0.27340328141826
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Hemibarbus_labeo",17301,"XR",0.339951372708507,0.220292047722364,2.718896,187.421714103581,0,"LC",0.19789099053192
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Hemibarbus_maculatus",4752,"XR",0.293884874101293,0.169294150097577,2.718896,187.421714103581,0,"LC",0.133212749258967
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Belligobio_nummifer",55420,"XR",0.339951372708507,0.210990378844101,4.2675335,187.453318950519,0.909214305,"LC",0.190098955512866
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Pseudorasbora_parva",4691,"XR",0.65311577262628,0.195848742797401,30.337831741,187.780544338234,0,"LC",0.285412276683921
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcocheilichthys_sinensis",47349,"XR",0.413196846373295,0.168473341493891,18.50471634,187.561581412866,0.060042341,"LC",0.181488853097636
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Sarcocheilichthys_parvus",54968,"XR",0.413196846373295,0.197377226785268,18.504716253,187.561581326754,0.12996512,"LC",0.211464429329376
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Gnathopogon_aff.Imberbis",NA,"XR",0.442770813545837,0.130278287858506,30.337831821,187.780544417417,0.43484716,"NE",0.163578362702647
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Platysmacheilus_longibarbatus",55400,"XR",0.190773869492632,0.188899559447887,18.385008462,186.858682731676,0.261163603,"NE",0.144408970576221
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Microphysogobio_chenhsienensis",55905,"XR",0.298779449285546,0.219606795747209,18.385008552,186.858682820757,0.261163603,"LC",0.203895937608428
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Squalidus_argentatus",54974,"XR",0.379935889106763,0.140909322703743,7.6160045,188.107871065672,0,"DD",0.132664028465565
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Squalidus_wolterstorffi",54972,"XR",0.271102879101577,0.139913460938509,7.6160045,188.107871065672,0.038096149,"LC",0.10377822331518
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Rhinogobio_typus",54978,"XR",0.829418628647478,0.279867133288714,31.096288492,187.796023047826,0.035938509,"NE",0.459390681214792
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Abbottina_rivularis",22903,"XR",0.897483141646798,0.273646824506233,26.556240533,187.02544256889,0,"LC",0.463242788076918
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Pseudogobio_vaillanti",54780,"XR",0.370517000959077,0.226049226154644,24.61089617,186.662326507278,0.225225093,"LC",0.235839737572832
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_dabryi",47352,"XR",0.465232261317831,0.287504344898411,8.5987,185.933430531492,0,"LC",0.303951189217986
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_gymnocheilus",55855,"XR",0.184339696368976,0.209572937928954,18.042994,186.126171225369,0.353615143,"NE",0.162553071807716
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_punctatus",68767,"XR",0.182822168065052,0.238001116302071,18.04299409,186.126171314451,0.303648677,"NE",0.191646879492564
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_xiangjiangensis",55854,"XR",0.182822168065052,0.229428046742689,18.04299409,186.126171314451,0.342395619,"NE",0.182755964666935
"Osteichthyes","Teleostei","Cypriniformes","Gobionidae","Saurogobio_gracilicaudatus",55853,"XR",0.225757642634749,0.23718576981034,8.5987,185.933430531492,0.353615143,"NE",0.190479684246839
"Osteichthyes","Teleostei","Cypriniformes","Leuciscidae","Rhynchocypris_oxycephala",48140,"XR",0.525964083584362,0.143165939209926,56.653545217,195.84739089455,0.152493882,"NE",0.242613512993617
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_sinensis",58672,"XR",0.366003519830406,0.254544805124233,69.9530944908,281.080220952026,0,"LC",0.49878478294567
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_vachellii",50950,"XR",0.0867444890441439,0.218487360989112,69.95309459,281.080221050213,0.035938509,"DD",0.36940364217172
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_nitidus",50943,"XR",0.366003519830406,0.253497935713068,52.97036807,280.575820215887,0.035938509,"LC",0.466432574758963
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_crassilabris",55077,"XR",0.0867444890441439,0.217625082502669,69.95309459,281.080221050213,0.105861288,"NE",0.368509399065836
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_analis",50919,"XR",0.188498911542567,0.22765997999859,69.95309459,281.080221050213,0.108018928,"NE",0.405023781563181
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_ussuriensi",NA,"XR",0.173832919283098,0.222251821172695,69.95309459,281.080221050213,0.038096149,"LC",0.395595691652872
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Tachysurus_ondan",NA,"XR",0.215164547767735,0.202792364840868,69.95309459,281.080221050213,0.247171285,"LC",0.385992498485375
"Osteichthyes","Teleostei","Siluriformes","Bagridae","Hemibagrus_macropterus",52976,"XR",0.7605016834579,0.299867807420005,52.970368059,280.575820204999,0,"LC",0.585045440753435
"Osteichthyes","Teleostei","Siluriformes","Sisoridae","Glyptothorax_sinensis",24874,"XR",0.835883811052095,0.385126394153641,58.0673381253,280.679840009347,0.108018928,"DD",0.633384406781286
"Osteichthyes","Teleostei","Siluriformes","Amblycipitidae","Liobagrus_anguillicauda",50990,"XR",0.883589685055131,0.310015242545321,58.067338114,280.679839998162,0.115972802,"LC",0.608104278524043
"Osteichthyes","Teleostei","Siluriformes","Siluridae","Silurus_asotus",6566,"XR",0.317203580031929,0.171997158851225,10.138801,280.061412543458,0,"LC",0.308885121995993
"Osteichthyes","Teleostei","Siluriformes","Siluridae","Silurus_meridionalis",25308,"XR",0.83114495312456,0.201906236697318,10.138801,280.061412543458,0.021946192,"LC",0.467761654623907
"Osteichthyes","Teleostei","Siluriformes","Clariidae","Clarias_fuscus",293,"XR",0.805191425026474,0.220074725434772,72.130137295,281.518471980652,0.069922779,"LC",0.565011598643199
"Osteichthyes","Teleostei","Mugiliformes","Mugilidae","Mugil_cephalus",785,"XR",0.909280852515383,0.293054439599654,107.660061053,330.395328184907,0.778015822,"LC",0.663044833105582
"Osteichthyes","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus_intermedius",12985,"XR",0.968441821942804,0.301635293268898,107.660061143,330.395328273989,0.105861288,"LC",0.672807389013879
"Osteichthyes","Teleostei","Synbranchiformes","Synbranchidae","Monopterus_albus",4663,"XR",0.944684368084661,0.344334518757986,85.72257096,328.077018906121,0,"LC",0.662230720813777
"Osteichthyes","Teleostei","Synbranchiformes","Mastacembelidae","Sinobdella_sinensis",52400,"XR",0.190773869492632,0.184224855449179,85.72257106,328.077019005101,0.094026611,"LC",0.434989724718743
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_chuatsi",28054,"XR",0.471698696583348,0.290223042639595,2.788446,322.05134986354,0.013992318,"LC",0.479805733962501
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_knerii",55170,"XR",0.716808972726419,0.239239362681209,2.788446,322.05134986354,0.069922779,"DD",0.48063756681979
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_scherzeri",55171,"XR",0.716808972726419,0.239918034493666,7.174366,322.165246278499,0.083915096,"DD",0.482806020208186
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_obscura",52749,"XR",0.544050426023119,0.308146172199801,7.7345585,322.152290934968,0.060042341,"LC",0.499224403782997
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_undulata",55172,"XR",0.471698696583348,0.254839556696549,7.174366,322.165246278499,0.060042341,"NT",0.46395401771687
"Osteichthyes","Teleostei","Gobiiformes","Odontobutidae","Odontobutis_potamophilus",59098,"XR",0.492147541901339,0.245698787396263,33.55602943,326.729043877826,0.339622826,"DD",0.473463664176482
"Osteichthyes","Teleostei","Gobiiformes","Odontobutidae","Odontobutis_sinensis",61585,"XR",0.354358003887949,0.190163702150804,33.556029333,326.729043781815,0.046050024,"NE",0.430923642715047
"Osteichthyes","Teleostei","Gobiiformes","Odontobutidae","Micropercops_cinctus",4695,"XR",0.354358003887949,0.216170700718041,69.93695431,327.471511730581,0.024103832,"LC",0.474033466375321
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Rhinogobius_similis",23114,"XR",0.373462781297569,0.288900814229808,59.56243745,327.460583331101,0.024103832,"NE",0.527662840186417
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Rhinogobius_cliffordpopei",60226,"XR",0.373462781297569,0.314207709031296,59.56243745,327.460583331101,0,"NE",0.550536341116965
"Osteichthyes","Teleostei","Anabantiformes","Osphronemidae","Macropodus_ocellatus",4795,"XR",0.968247388053061,0.338004061749286,33.58689076,325.987630428254,0.024103832,"LC",0.602181599615995
"Osteichthyes","Teleostei","Anabantiformes","Osphronemidae","Macropodus_opercularis",4777,"XR",0.99527988176878,0.381006950034495,33.58689067,325.987630339172,0.024103832,"LC",0.62243730710127
"Osteichthyes","Teleostei","Anabantiformes","Channidae","Channa_orientalis",5143,"XR",0.99527988176878,0.357108362196222,59.081915498,326.118878914489,0.035938509,"VU",0.642081311752313
"Osteichthyes","Teleostei","Anabantiformes","Channidae","Channa_maculata",8701,"XR",0.253396351353471,0.289957927951191,34.092447,325.608889763407,0.342395619,"LC",0.469920886926163
"Osteichthyes","Teleostei","Anabantiformes","Channidae","Channa_asiatica",7756,"XR",0.253396351353471,0.296133246419351,34.092447,325.608889763407,0.318291787,"LC",0.473006679831704
"Osteichthyes","Teleostei","Tetraodontiformes","Tetraodontidae","Takifugu_obscurus",24264,"XR",0.903937129758105,0.23106444293969,106.2801859599,330.148056252237,0.198312829,"LC",0.635827213075655
"Osteichthyes","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser_sinensis",8762,"YR",0.70016468110338,0.330015355598822,120.79999989021,660.096833110701,0.501529023,"CR",0.684581904518587
"Osteichthyes","Chondrostei","Acipenseriformes","Polyodontidae","Psephurus_gladius",4513,"YR",0.70016468110338,0.388603343386128,120.7999999,660.096833120338,0.844697685,"EX",0.708260075678325
"Osteichthyes","Teleostei","Anguilliformes","Anguillidae","Anguilla_japonica",295,"YR",0.99751653761865,0.36544408206023,192.782783073,394.352255978135,0.289098524,"EN",0.802173229975936
"Osteichthyes","Teleostei","Clupeiformes","Engraulidae","Coilia_nasus",630,"YR",0.835847953755008,0.311158622819185,1.660262,342.173636205385,0.671014128,"EN",0.541232187797944
"Osteichthyes","Teleostei","Clupeiformes","Engraulidae","Coilia_brachygnathus",615,"YR",0.602774069386046,0.172646367995415,1.660262,342.173636205385,0.196646983,"NE",0.439217451638362
"Osteichthyes","Teleostei","Cypriniformes","Catostomidae","Myxocyprinus_asiaticus",12304,"YR",0.501220545124996,0.218103772482135,93.24906354,263.203929140213,0.198312829,"VU",0.526300935951479
"Osteichthyes","Teleostei","Cypriniformes","Botiidae","Parabotia_fasciatus",54998,"YR",0.829418628647478,0.16388923863028,8.620774387,259.906345446541,0.105861288,"LC",0.395364897330085
